acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,song,speechiness,tempo,time_signature,track_href,type,uri,valence
0.522,https://api.spotify.com/v1/audio-analysis/7dZanttu013xDQlAJprAZC,0.528,182800,0.723,7dZanttu013xDQlAJprAZC,2.60E-05,1,0.765,-9.265,1,Money Folder - Madvillain,0.288,92.982,4,https://api.spotify.com/v1/tracks/7dZanttu013xDQlAJprAZC,audio_features,spotify:track:7dZanttu013xDQlAJprAZC,0.873
0.0132,https://api.spotify.com/v1/audio-analysis/6Y6f7LSvHxUA61ItYiSMKE,0.525,271573,0.759,6Y6f7LSvHxUA61ItYiSMKE,0,1,0.11,-6.526,0,Money On My Mind - Lil Wayne,0.381,152.249,4,https://api.spotify.com/v1/tracks/6Y6f7LSvHxUA61ItYiSMKE,audio_features,spotify:track:6Y6f7LSvHxUA61ItYiSMKE,0.647
0.0103,https://api.spotify.com/v1/audio-analysis/4gaz3uvhKgO078XcdzyPsl,0.709,258587,0.562,4gaz3uvhKgO078XcdzyPsl,0,6,0.347,-8.707,1,Money To Blow - Birdman / Lil Wayne / Drake,0.0675,133.023,4,https://api.spotify.com/v1/tracks/4gaz3uvhKgO078XcdzyPsl,audio_features,spotify:track:4gaz3uvhKgO078XcdzyPsl,0.663
0.0509,https://api.spotify.com/v1/audio-analysis/3bGG7jaMbcx8JDl3gLUvo7,0.565,225333,0.473,3bGG7jaMbcx8JDl3gLUvo7,0.16,11,0.107,-12.294,0,Mongoloid - Devo,0.0465,148.101,4,https://api.spotify.com/v1/tracks/3bGG7jaMbcx8JDl3gLUvo7,audio_features,spotify:track:3bGG7jaMbcx8JDl3gLUvo7,0.579
0.0178,https://api.spotify.com/v1/audio-analysis/1ijCQwBh2jGXm1pe9hJ2Qu,0.449,186533,0.359,1ijCQwBh2jGXm1pe9hJ2Qu,0.536,11,0.0936,-9.773,1,Monkey 23 - The Kills,0.0278,130.324,4,https://api.spotify.com/v1/tracks/1ijCQwBh2jGXm1pe9hJ2Qu,audio_features,spotify:track:1ijCQwBh2jGXm1pe9hJ2Qu,0.0387
0.018,https://api.spotify.com/v1/audio-analysis/1lFC3sMgOcDrVzNh8zXRnl,0.657,177467,0.384,1lFC3sMgOcDrVzNh8zXRnl,0.000798,6,0.299,-12.046,0,Monkey Gone To Heaven - Pixies,0.0301,116.435,4,https://api.spotify.com/v1/tracks/1lFC3sMgOcDrVzNh8zXRnl,audio_features,spotify:track:1lFC3sMgOcDrVzNh8zXRnl,0.595
0.311,https://api.spotify.com/v1/audio-analysis/1yyvHI3VetdomvG1gX8nQN,0.626,175827,0.845,1yyvHI3VetdomvG1gX8nQN,0,10,0.0789,-2.949,1,Monkey Man - Amy Winehouse,0.0724,146.554,4,https://api.spotify.com/v1/tracks/1yyvHI3VetdomvG1gX8nQN,audio_features,spotify:track:1yyvHI3VetdomvG1gX8nQN,0.924
0.00133,https://api.spotify.com/v1/audio-analysis/3vtoX1qC9b9iJkJHncxezw,0.299,3025000,0.702,3vtoX1qC9b9iJkJHncxezw,0.82,11,0.116,-5.274,0,Monolithe II - Monolithe,0.047,99.919,4,https://api.spotify.com/v1/tracks/3vtoX1qC9b9iJkJHncxezw,audio_features,spotify:track:3vtoX1qC9b9iJkJHncxezw,0.145
0.355,https://api.spotify.com/v1/audio-analysis/7s4qhv3Txiv4oFWUccJsci,0.692,256813,0.3,7s4qhv3Txiv4oFWUccJsci,0,6,0.302,-10.639,0,Monsoon - Jack Johnson,0.0898,141.888,4,https://api.spotify.com/v1/tracks/7s4qhv3Txiv4oFWUccJsci,audio_features,spotify:track:7s4qhv3Txiv4oFWUccJsci,0.308
0.0198,https://api.spotify.com/v1/audio-analysis/4jFN3aMZf1zbAZc146XOjr,0.583,240773,0.72,4jFN3aMZf1zbAZc146XOjr,0,3,0.267,-5.095,0,Monsoon - Tokio Hotel,0.0292,111.969,4,https://api.spotify.com/v1/tracks/4jFN3aMZf1zbAZc146XOjr,audio_features,spotify:track:4jFN3aMZf1zbAZc146XOjr,0.227
0.00305,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y,0.697,294573,0.921,5P5cGNzqh6A353N3ShDK6Y,3.65E-05,0,0.0831,-3.75,1,Monster - Lady GaGa,0.0391,118.99,4,https://api.spotify.com/v1/tracks/5P5cGNzqh6A353N3ShDK6Y,audio_features,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0.721
0.407,https://api.spotify.com/v1/audio-analysis/0xxZY5C9xxij3D1HkzbnfC,0.688,192040,0.488,0xxZY5C9xxij3D1HkzbnfC,0,11,0.43,-14.195,0,"Monster Mash - Bobby ""Boris"" Pickett",0.357,69.77,4,https://api.spotify.com/v1/tracks/0xxZY5C9xxij3D1HkzbnfC,audio_features,spotify:track:0xxZY5C9xxij3D1HkzbnfC,0.707
0.0445,https://api.spotify.com/v1/audio-analysis/2QWIKHqO8HrB8Gkvs6DSsk,0.649,300280,0.703,2QWIKHqO8HrB8Gkvs6DSsk,0.676,10,0.425,-7.634,1,Montanita - Ratatat,0.0268,124.99,4,https://api.spotify.com/v1/tracks/2QWIKHqO8HrB8Gkvs6DSsk,audio_features,spotify:track:2QWIKHqO8HrB8Gkvs6DSsk,0.575
0.322,https://api.spotify.com/v1/audio-analysis/23xk9Rf7oIHVUU1JvmXYFn,0.592,174133,0.834,23xk9Rf7oIHVUU1JvmXYFn,0,2,0.364,-11.565,1,Mony Mony - Tommy James And The Shondells,0.0334,130.967,4,https://api.spotify.com/v1/tracks/23xk9Rf7oIHVUU1JvmXYFn,audio_features,spotify:track:23xk9Rf7oIHVUU1JvmXYFn,0.809
0.877,https://api.spotify.com/v1/audio-analysis/67qKLmCZgjmztfiz33nC4Y,0.369,322080,0.242,67qKLmCZgjmztfiz33nC4Y,0.521,4,0.112,-15.121,0,Moog Island - Morcheeba,0.0335,109.86,4,https://api.spotify.com/v1/tracks/67qKLmCZgjmztfiz33nC4Y,audio_features,spotify:track:67qKLmCZgjmztfiz33nC4Y,0.0699
0.981,https://api.spotify.com/v1/audio-analysis/7HaNlbEP3u3WAxNxVC6M5m,0.309,188907,0.254,7HaNlbEP3u3WAxNxVC6M5m,0.0164,9,0.0908,-12.485,0,Moon And Moon - Bat For Lashes,0.0291,168.745,3,https://api.spotify.com/v1/tracks/7HaNlbEP3u3WAxNxVC6M5m,audio_features,spotify:track:7HaNlbEP3u3WAxNxVC6M5m,0.204
7.52E-05,https://api.spotify.com/v1/audio-analysis/7fujLGyPh3b45OwjFhlQ8Q,0.262,263133,0.905,7fujLGyPh3b45OwjFhlQ8Q,0.00117,6,0.804,-6.829,0,Moon Baby - Godsmack,0.128,162.165,4,https://api.spotify.com/v1/tracks/7fujLGyPh3b45OwjFhlQ8Q,audio_features,spotify:track:7fujLGyPh3b45OwjFhlQ8Q,0.41
0.0181,https://api.spotify.com/v1/audio-analysis/3hKT3wKDeUlF1Qw9UukwoT,0.399,171987,0.624,3hKT3wKDeUlF1Qw9UukwoT,0.00827,9,0.23,-6.665,0,Moonlight - Digitalism,0.0383,128.186,4,https://api.spotify.com/v1/tracks/3hKT3wKDeUlF1Qw9UukwoT,audio_features,spotify:track:3hKT3wKDeUlF1Qw9UukwoT,0.144
0.731,https://api.spotify.com/v1/audio-analysis/5sST2pTG4KSxcMRVqSQmFn,0.52,161027,0.441,5sST2pTG4KSxcMRVqSQmFn,0,2,0.105,-14.402,0,Moonlight Drive [Version 1] - The Doors,0.035,121.697,4,https://api.spotify.com/v1/tracks/5sST2pTG4KSxcMRVqSQmFn,audio_features,spotify:track:5sST2pTG4KSxcMRVqSQmFn,0.76
0.696,https://api.spotify.com/v1/audio-analysis/4xUlOxwGkdhsQuirAp5RfV,0.641,172533,0.294,4xUlOxwGkdhsQuirAp5RfV,5.96E-05,2,0.118,-11.256,1,Moonshadow - Cat Stevens,0.0316,130.777,4,https://api.spotify.com/v1/tracks/4xUlOxwGkdhsQuirAp5RfV,audio_features,spotify:track:4xUlOxwGkdhsQuirAp5RfV,0.574
0.000894,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,0.377,285133,0.682,1QEEqeFIZktqIpPI4jSVSF,0.00217,7,0.0504,-8.039,1,More Than A Feeling - Boston,0.0299,108.736,4,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,audio_features,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.288
0.0622,https://api.spotify.com/v1/audio-analysis/7shelnJfOa5yGLzOpRRnKI,0.417,230693,0.704,7shelnJfOa5yGLzOpRRnKI,0,11,0.185,-6.046,1,More Than A Woman - Aaliyah,0.335,86.804,4,https://api.spotify.com/v1/tracks/7shelnJfOa5yGLzOpRRnKI,audio_features,spotify:track:7shelnJfOa5yGLzOpRRnKI,0.793
7.04E-05,https://api.spotify.com/v1/audio-analysis/3mgdXpOyTxtQBDWEkwYecR,0.698,479600,0.795,3mgdXpOyTxtQBDWEkwYecR,0.698,11,0.031,-8.936,0,More Than Everything - Gareth Emery,0.0787,134.998,4,https://api.spotify.com/v1/tracks/3mgdXpOyTxtQBDWEkwYecR,audio_features,spotify:track:3mgdXpOyTxtQBDWEkwYecR,0.348
0.0861,https://api.spotify.com/v1/audio-analysis/4fEIxUaC8HAOYBv7W0rK1i,0.521,200093,0.658,4fEIxUaC8HAOYBv7W0rK1i,0,9,0.299,-10.696,1,More Than Meets The Eye - Europe,0.0294,95.346,4,https://api.spotify.com/v1/tracks/4fEIxUaC8HAOYBv7W0rK1i,audio_features,spotify:track:4fEIxUaC8HAOYBv7W0rK1i,0.592
0.0508,https://api.spotify.com/v1/audio-analysis/6N7gPTru90HYLRUIVDQ185,0.652,270693,0.666,6N7gPTru90HYLRUIVDQ185,0.0466,6,0.149,-7.808,1,More Than This - Roxy Music,0.0249,128.499,4,https://api.spotify.com/v1/tracks/6N7gPTru90HYLRUIVDQ185,audio_features,spotify:track:6N7gPTru90HYLRUIVDQ185,0.765
0.468,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,0.615,334107,0.129,1gVgkQFOKa8Wc1HYsJtPdH,0,6,0.114,-14.892,1,More Than Words - Extreme,0.0286,91.769,4,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,audio_features,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,0.249
0.614,https://api.spotify.com/v1/audio-analysis/3BqqF8suAIzW8655yJfcvh,0.443,200000,0.324,3BqqF8suAIzW8655yJfcvh,0.00568,7,0.0919,-13.135,1,Morning Has Broken - Cat Stevens,0.0312,133.102,3,https://api.spotify.com/v1/tracks/3BqqF8suAIzW8655yJfcvh,audio_features,spotify:track:3BqqF8suAIzW8655yJfcvh,0.386
0.686,https://api.spotify.com/v1/audio-analysis/6CEKntwndUlmWhSRflWA5X,0.797,200973,0.511,6CEKntwndUlmWhSRflWA5X,0,8,0.122,-10.618,1,Morning Train (Nine to Five) - Sheena Easton,0.0552,121.874,4,https://api.spotify.com/v1/tracks/6CEKntwndUlmWhSRflWA5X,audio_features,spotify:track:6CEKntwndUlmWhSRflWA5X,0.804
0.982,https://api.spotify.com/v1/audio-analysis/1IRPQ1yuhrfeVOmhRjA8s0,0.257,179733,0.258,1IRPQ1yuhrfeVOmhRjA8s0,0.919,11,0.149,-27.3,0,Mossing Around - Dean Evenson,0.112,111.201,4,https://api.spotify.com/v1/tracks/1IRPQ1yuhrfeVOmhRjA8s0,audio_features,spotify:track:1IRPQ1yuhrfeVOmhRjA8s0,0.3
0.743,https://api.spotify.com/v1/audio-analysis/4QIvvTBPPS5tH17VJ3r0Ni,0.382,255786,0.351,4QIvvTBPPS5tH17VJ3r0Ni,0.915,2,0.108,-13.974,0,Mostly Translucent - Telefon Tel Aviv,0.0341,158.085,3,https://api.spotify.com/v1/tracks/4QIvvTBPPS5tH17VJ3r0Ni,audio_features,spotify:track:4QIvvTBPPS5tH17VJ3r0Ni,0.0751
0.713,https://api.spotify.com/v1/audio-analysis/6rN6xdKMu0dWnsKNePZItp,0.747,153600,0.631,6rN6xdKMu0dWnsKNePZItp,0.00024,7,0.303,-8.306,0,Mother In-Law - Ernie K-Doe,0.0409,127.416,4,https://api.spotify.com/v1/tracks/6rN6xdKMu0dWnsKNePZItp,audio_features,spotify:track:6rN6xdKMu0dWnsKNePZItp,0.753
0.000999,https://api.spotify.com/v1/audio-analysis/2nhlpLDgzYSi9nzyIeXpzx,0.451,121366,0.933,2nhlpLDgzYSi9nzyIeXpzx,0.944,5,0.239,-2.79,0,Mother Knows Best - Crystal Castles,0.0431,65.619,4,https://api.spotify.com/v1/tracks/2nhlpLDgzYSi9nzyIeXpzx,audio_features,spotify:track:2nhlpLDgzYSi9nzyIeXpzx,0.774
0.479,https://api.spotify.com/v1/audio-analysis/7h5EGtim2oNkV4KzVLoJQA,0.457,351747,0.185,7h5EGtim2oNkV4KzVLoJQA,0,3,0.612,-12.82,1,Motion Sickness - Bright Eyes,0.0554,92.698,4,https://api.spotify.com/v1/tracks/7h5EGtim2oNkV4KzVLoJQA,audio_features,spotify:track:7h5EGtim2oNkV4KzVLoJQA,0.28
0.0171,https://api.spotify.com/v1/audio-analysis/4wDSLkTUIpRsn3UbCzW9wV,0.756,235320,0.858,4wDSLkTUIpRsn3UbCzW9wV,2.17E-05,2,0.194,-9.649,1,Motownphilly - Boyz II Men,0.0682,114.144,4,https://api.spotify.com/v1/tracks/4wDSLkTUIpRsn3UbCzW9wV,audio_features,spotify:track:4wDSLkTUIpRsn3UbCzW9wV,0.758
0.000676,https://api.spotify.com/v1/audio-analysis/7ID1obCK75QsDQuf9pEVxK,0.507,201147,0.852,7ID1obCK75QsDQuf9pEVxK,1.28E-05,1,0.0599,-6.841,1,Mountains - Biffy Clyro,0.0453,158,4,https://api.spotify.com/v1/tracks/7ID1obCK75QsDQuf9pEVxK,audio_features,spotify:track:7ID1obCK75QsDQuf9pEVxK,0.595
0.151,https://api.spotify.com/v1/audio-analysis/4AJyCdViXryL9E98MkWPzp,0.472,252240,0.52,4AJyCdViXryL9E98MkWPzp,0.0734,0,0.127,-8.035,0,Mourning Air - Portishead,0.0313,141.954,4,https://api.spotify.com/v1/tracks/4AJyCdViXryL9E98MkWPzp,audio_features,spotify:track:4AJyCdViXryL9E98MkWPzp,0.0732
0.372,https://api.spotify.com/v1/audio-analysis/5pjnxVipkSmWaC4d1nTnz5,0.375,149426,0.745,5pjnxVipkSmWaC4d1nTnz5,0.00239,2,0.244,-6.754,1,Mourning Dove - The Grascals,0.0372,157.756,4,https://api.spotify.com/v1/tracks/5pjnxVipkSmWaC4d1nTnz5,audio_features,spotify:track:5pjnxVipkSmWaC4d1nTnz5,0.593
0.0197,https://api.spotify.com/v1/audio-analysis/3sDTZD8cxyuKT5oMZcVy5H,0.728,190667,0.605,3sDTZD8cxyuKT5oMZcVy5H,2.46E-05,8,0.0668,-7.953,1,Move (If You Wanna) - MIMS,0.334,80.545,4,https://api.spotify.com/v1/tracks/3sDTZD8cxyuKT5oMZcVy5H,audio_features,spotify:track:3sDTZD8cxyuKT5oMZcVy5H,0.743
0.0636,https://api.spotify.com/v1/audio-analysis/6Xa9cVaeYu6hN2ucclQ5AG,0.746,233133,0.909,6Xa9cVaeYu6hN2ucclQ5AG,0.00175,4,0.0372,-3.463,0,Move - CSS,0.0304,120.009,4,https://api.spotify.com/v1/tracks/6Xa9cVaeYu6hN2ucclQ5AG,audio_features,spotify:track:6Xa9cVaeYu6hN2ucclQ5AG,0.969
0.718,https://api.spotify.com/v1/audio-analysis/5CEh7PH1TuHjzBaRTG5WbI,0.497,154227,0.421,5CEh7PH1TuHjzBaRTG5WbI,0.000511,3,0.109,-11.214,1,Move - Miles Davis,0.065,136.502,4,https://api.spotify.com/v1/tracks/5CEh7PH1TuHjzBaRTG5WbI,audio_features,spotify:track:5CEh7PH1TuHjzBaRTG5WbI,0.86
0.00109,https://api.spotify.com/v1/audio-analysis/5tXPbEbEouMSEbqQHO0qQa,0.531,208693,0.836,5tXPbEbEouMSEbqQHO0qQa,0,11,0.0447,-5.204,0,Move - Thousand Foot Krutch,0.101,169.171,4,https://api.spotify.com/v1/tracks/5tXPbEbEouMSEbqQHO0qQa,audio_features,spotify:track:5tXPbEbEouMSEbqQHO0qQa,0.637
0.000198,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,0.529,238880,0.922,2l57cfmCnOkwNX1tky02n1,0,3,0.26,-3.84,1,Move Along - The All-American Rejects,0.0459,109.847,4,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,audio_features,spotify:track:2l57cfmCnOkwNX1tky02n1,0.628
0.000248,https://api.spotify.com/v1/audio-analysis/2B1bCJy5l1nrruMO2GUbIu,0.47,229973,0.981,2B1bCJy5l1nrruMO2GUbIu,0.0955,4,0.097,-3.802,0,Move Away - The Killers,0.104,110.995,4,https://api.spotify.com/v1/tracks/2B1bCJy5l1nrruMO2GUbIu,audio_features,spotify:track:2B1bCJy5l1nrruMO2GUbIu,0.262
0.252,https://api.spotify.com/v1/audio-analysis/1Q9b6CeMcDuO0uq5OJCrqu,0.782,270867,0.76,1Q9b6CeMcDuO0uq5OJCrqu,0,1,0.102,-5.705,1,Move Bitch - Disturbing Tha Peace / Ludacris / Mystikal / I-20,0.127,177.82,4,https://api.spotify.com/v1/tracks/1Q9b6CeMcDuO0uq5OJCrqu,audio_features,spotify:track:1Q9b6CeMcDuO0uq5OJCrqu,0.161
0.00431,https://api.spotify.com/v1/audio-analysis/3usnkAX5lhr8R9oWjSmqZN,0.535,278587,0.654,3usnkAX5lhr8R9oWjSmqZN,0.00335,1,0.19,-7.872,1,Move For Me - Kaskade,0.0872,139.914,4,https://api.spotify.com/v1/tracks/3usnkAX5lhr8R9oWjSmqZN,audio_features,spotify:track:3usnkAX5lhr8R9oWjSmqZN,0.168
0.0406,https://api.spotify.com/v1/audio-analysis/4TczzqgorzzX4t0mzaBXrK,0.484,235733,0.572,4TczzqgorzzX4t0mzaBXrK,0.0138,10,0.0891,-13.612,1,Move On - No Doubt,0.0372,123.734,4,https://api.spotify.com/v1/tracks/4TczzqgorzzX4t0mzaBXrK,audio_features,spotify:track:4TczzqgorzzX4t0mzaBXrK,0.681
0.187,https://api.spotify.com/v1/audio-analysis/2bD9x9kN4wYyVoyckeqlLk,0.708,223827,0.498,2bD9x9kN4wYyVoyckeqlLk,0.0115,0,0.0724,-10.337,1,Move Over - Janis Joplin,0.0529,132.999,4,https://api.spotify.com/v1/tracks/2bD9x9kN4wYyVoyckeqlLk,audio_features,spotify:track:2bD9x9kN4wYyVoyckeqlLk,0.919
0.0319,https://api.spotify.com/v1/audio-analysis/1BlmLXZiECobtN8SI8vb3L,0.824,190573,0.835,1BlmLXZiECobtN8SI8vb3L,0,7,0.13,-5.517,1,Move Shake Drop Remix - DJ Laz,0.091,127.947,4,https://api.spotify.com/v1/tracks/1BlmLXZiECobtN8SI8vb3L,audio_features,spotify:track:1BlmLXZiECobtN8SI8vb3L,0.611
0.183,https://api.spotify.com/v1/audio-analysis/7C4yHdqe6x2fF1LxpwzGHD,0.716,227333,0.715,7C4yHdqe6x2fF1LxpwzGHD,0,7,0.0804,-8.02,1,Move The Crowd - Eric B. & Rakim,0.317,90.852,4,https://api.spotify.com/v1/tracks/7C4yHdqe6x2fF1LxpwzGHD,audio_features,spotify:track:7C4yHdqe6x2fF1LxpwzGHD,0.743
0.0507,https://api.spotify.com/v1/audio-analysis/4jacsL77ZYnpInmTtUBaJW,0.755,181907,0.895,4jacsL77ZYnpInmTtUBaJW,0.0737,9,0.222,-2.619,1,Move Your Feet - Junior Senior,0.0883,118.871,4,https://api.spotify.com/v1/tracks/4jacsL77ZYnpInmTtUBaJW,audio_features,spotify:track:4jacsL77ZYnpInmTtUBaJW,0.844
0.00534,https://api.spotify.com/v1/audio-analysis/1pJS4rS12iA5MryQSAP2kQ,0.588,184173,0.723,1pJS4rS12iA5MryQSAP2kQ,0.0134,9,0.0411,-5.915,1,Movement - LCD Soundsystem,0.0762,97.985,4,https://api.spotify.com/v1/tracks/1pJS4rS12iA5MryQSAP2kQ,audio_features,spotify:track:1pJS4rS12iA5MryQSAP2kQ,0.7
0.528,https://api.spotify.com/v1/audio-analysis/2xmQ5QZ7hYl1QqJlqNLFdA,0.636,201547,0.818,2xmQ5QZ7hYl1QqJlqNLFdA,0.0938,0,0.162,-8.939,1,Movin\' On - Bad Company,0.0354,117.618,4,https://api.spotify.com/v1/tracks/2xmQ5QZ7hYl1QqJlqNLFdA,audio_features,spotify:track:2xmQ5QZ7hYl1QqJlqNLFdA,0.908
0.614,https://api.spotify.com/v1/audio-analysis/1kRtHxwsLMLDL7FQnzyEhx,0.837,169297,0.241,1kRtHxwsLMLDL7FQnzyEhx,0,5,0.148,-12.798,1,Movin\' Out (Anthony\'s Song) - Billy Joel,0.725,131.716,4,https://api.spotify.com/v1/tracks/1kRtHxwsLMLDL7FQnzyEhx,audio_features,spotify:track:1kRtHxwsLMLDL7FQnzyEhx,0.22
0.226,https://api.spotify.com/v1/audio-analysis/41eI0cuAs0JLtHdS2hWmcd,0.455,302160,0.602,41eI0cuAs0JLtHdS2hWmcd,0.00126,2,0.0913,-11.535,1,Movin\' Out - Aerosmith,0.0506,160.303,4,https://api.spotify.com/v1/tracks/41eI0cuAs0JLtHdS2hWmcd,audio_features,spotify:track:41eI0cuAs0JLtHdS2hWmcd,0.537
0.0452,https://api.spotify.com/v1/audio-analysis/2wvmkXG4foIJ2xUiwLhBjA,0.78,199960,0.754,2wvmkXG4foIJ2xUiwLhBjA,0,2,0.0967,-7.785,1,Moving - Macaco,0.138,149.946,4,https://api.spotify.com/v1/tracks/2wvmkXG4foIJ2xUiwLhBjA,audio_features,spotify:track:2wvmkXG4foIJ2xUiwLhBjA,0.558
0.746,https://api.spotify.com/v1/audio-analysis/2cuAY9C8ORODebtC2Z1ANC,0.66,243480,0.761,2cuAY9C8ORODebtC2Z1ANC,0.000339,9,0.937,-7.353,1,Mr Blue - Yazoo,0.0341,95.006,4,https://api.spotify.com/v1/tracks/2cuAY9C8ORODebtC2Z1ANC,audio_features,spotify:track:2cuAY9C8ORODebtC2Z1ANC,0.529
0.652,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,0.388,303373,0.338,2RlgNHKcydI9sayD2Df2xp,3.72E-06,10,0.248,-10.054,1,Mr Blue Sky - Electric Light Orchestra,0.0328,177.784,4,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,audio_features,spotify:track:2RlgNHKcydI9sayD2Df2xp,0.477
0.719,https://api.spotify.com/v1/audio-analysis/0aIXPVVZArfwTOrPYSOaa5,0.512,197800,0.325,0aIXPVVZArfwTOrPYSOaa5,2.16E-06,2,0.184,-10.549,0,Mr Bojangles - Robbie Williams,0.108,137.118,3,https://api.spotify.com/v1/tracks/0aIXPVVZArfwTOrPYSOaa5,audio_features,spotify:track:0aIXPVVZArfwTOrPYSOaa5,0.27
0.634,https://api.spotify.com/v1/audio-analysis/1T3tP6HvCgDF8ewpRqwM1e,0.616,143613,0.426,1T3tP6HvCgDF8ewpRqwM1e,0,9,0.0695,-8.399,1,Mr Sandman - The Chordettes,0.0421,110.399,4,https://api.spotify.com/v1/tracks/1T3tP6HvCgDF8ewpRqwM1e,audio_features,spotify:track:1T3tP6HvCgDF8ewpRqwM1e,0.589
0.0726,https://api.spotify.com/v1/audio-analysis/4ih3dyFZoeTdaeJW9mPbOI,0.703,257467,0.997,4ih3dyFZoeTdaeJW9mPbOI,0.0235,9,0.123,-7.666,0,Mr Vain - Culture Beat,0.0399,132.872,4,https://api.spotify.com/v1/tracks/4ih3dyFZoeTdaeJW9mPbOI,audio_features,spotify:track:4ih3dyFZoeTdaeJW9mPbOI,0.391
0.0276,https://api.spotify.com/v1/audio-analysis/39RGjsGMaKN7r7BZRdn1wV,0.494,228893,0.925,39RGjsGMaKN7r7BZRdn1wV,0,8,0.286,-9.288,1,Mr. Brownstone - Guns N\' Roses,0.0427,106.08,4,https://api.spotify.com/v1/tracks/39RGjsGMaKN7r7BZRdn1wV,audio_features,spotify:track:39RGjsGMaKN7r7BZRdn1wV,0.566
0.0361,https://api.spotify.com/v1/audio-analysis/7AWeyu0x4vJp3pb2RKadBT,0.315,295133,0.775,7AWeyu0x4vJp3pb2RKadBT,0.0173,2,0.428,-4.766,0,Mr. Crowley - Ozzy Osbourne,0.0378,108.115,4,https://api.spotify.com/v1/tracks/7AWeyu0x4vJp3pb2RKadBT,audio_features,spotify:track:7AWeyu0x4vJp3pb2RKadBT,0.385
0.211,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,0.581,272507,0.817,5DiXcVovI0FcY2s0icWWUu,1.42E-06,0,0.246,-6.542,1,Mr. Jones - Counting Crows,0.0382,141.607,4,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,audio_features,spotify:track:5DiXcVovI0FcY2s0icWWUu,0.779
0.0312,https://api.spotify.com/v1/audio-analysis/3TozQOXWTxGJxCnqbYoTAN,0.512,180880,0.835,3TozQOXWTxGJxCnqbYoTAN,0,11,0.138,-5.377,0,Mr. Maker - The Kooks,0.0591,155.732,4,https://api.spotify.com/v1/tracks/3TozQOXWTxGJxCnqbYoTAN,audio_features,spotify:track:3TozQOXWTxGJxCnqbYoTAN,0.813
0.0182,https://api.spotify.com/v1/audio-analysis/12Q3hN5YwbjZ0jkcHmuABo,0.787,262613,0.606,12Q3hN5YwbjZ0jkcHmuABo,0.000328,11,0.342,-9.522,0,Mr. P-Mosh - Plastilina Mosh,0.195,94.631,4,https://api.spotify.com/v1/tracks/12Q3hN5YwbjZ0jkcHmuABo,audio_features,spotify:track:12Q3hN5YwbjZ0jkcHmuABo,0.477
0.153,https://api.spotify.com/v1/audio-analysis/3CeGVMZcCWSSCdOfcaHJnd,0.758,175933,0.716,3CeGVMZcCWSSCdOfcaHJnd,0,0,0.0755,-7.077,1,Mr. Pitiful - Matt Costa,0.0273,109.999,4,https://api.spotify.com/v1/tracks/3CeGVMZcCWSSCdOfcaHJnd,audio_features,spotify:track:3CeGVMZcCWSSCdOfcaHJnd,0.752
0.0567,https://api.spotify.com/v1/audio-analysis/0XIPEQ4fRrayRSAQ1CBWhM,0.707,166383,0.467,0XIPEQ4fRrayRSAQ1CBWhM,1.32E-05,2,0.0684,-8.571,1,Mrs Thompson - The Kooks,0.028,87.942,4,https://api.spotify.com/v1/tracks/0XIPEQ4fRrayRSAQ1CBWhM,audio_features,spotify:track:0XIPEQ4fRrayRSAQ1CBWhM,0.496
0.248,https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7,0.916,286907,0.568,0EHR9OObFtjlhQB8wSt1m7,0,6,0.081,-5.358,1,Mrs. Officer - Lil Wayne / Bobby Valentino / Kidd Kidd,0.13,112.009,5,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,audio_features,spotify:track:0EHR9OObFtjlhQB8wSt1m7,0.954
0.145,https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU,0.767,223515,0.598,0IVAlb0cFCH1cQ974iR1TU,0,1,0.235,-5.235,1,Ms. Fat Booty - Mos Def,0.217,90.48,4,https://api.spotify.com/v1/tracks/0IVAlb0cFCH1cQ974iR1TU,audio_features,spotify:track:0IVAlb0cFCH1cQ974iR1TU,0.867
